ID,Severity,Time,City,Traffic_Signal,Humidity(%),Crossing,Sunrise_Sunset
A-1964342,2,2019-07-12 12:28:57,Moncks Corner,False,70.0,False,Day
A-2151860,2,2019-04-05 14:31:01,Palmdale,False,48.0,False,Day
A-7549523,2,2018-08-17 17:19:05,Miami,False,63.0,False,Day
A-6801060,4,2020-11-06 00:41:43,Westminster,False,77.0,False,Night
A-4008682,2,2022-05-27 19:14:00,El Dorado Hills,True,50.0,False,Day
A-7409907,2,2019-09-06 11:58:00,Patterson,False,34.0,False,Day
A-1681424,2,2019-12-27 16:48:44,Atherton,True,44.0,False,Day
A-5453389,2,2022-10-14 00:59:14,Clifton Park,False,100.0,False,Night
A-7312234,2,2019-12-13 17:58:55,Jamaica,False,100.0,False,Night
A-4669247,2,2022-12-30 21:03:17,Dallas,False,57.0,False,Night
A-1035959,2,2021-05-21 15:27:21,Yukon,True,58.0,False,Day
A-3343998,2,2017-09-29 07:16:34,Bellingham,False,97.0,False,Day
A-4045098,4,2022-07-22 15:06:38,Visalia,False,19.0,False,Day
A-2411308,2,2018-12-21 09:51:06,Houston,False,38.0,False,Day
A-5893697,2,2021-06-18 15:01:00,Syracuse,False,19.0,False,Day
A-1296002,3,2020-09-11 13:22:54,Pacoima,False,12.0,False,Day
A-6748329,2,2020-11-06 14:36:00,San Jose,False,42.0,True,Day
A-3342622,3,2017-09-29 20:44:51,Atlanta,False,62.0,False,Night
A-308488,2,2017-01-13 11:09:53,Seattle,False,59.0,True,Day
A-7700702,2,2017-08-25 12:48:41,Lees Summit,False,60.0,False,Day
A-4787363,2,2023-01-27 13:32:08,Kenosha,False,89.0,False,Day
A-7691822,2,2017-08-04 03:03:36,Los Angeles,False,76.0,False,Night
A-7312443,2,2019-12-13 13:25:00,Minneapolis,False,81.0,False,Day
A-7217897,2,2020-01-10 19:57:00,Valley Center,False,86.0,False,Night
A-3155515,2,2017-12-29 07:12:20,Richmond,False,57.0,False,Night
A-7032316,2,2020-05-15 13:39:00,Santa Ana,True,50.0,True,Day
A-1481627,2,2020-06-19 11:06:19,Charlotte,False,74.0,True,Day
A-5740155,2,2021-05-07 23:22:00,Lake City,False,72.0,False,Night
A-3503906,2,2016-07-08 14:21:16,Beloit,False,35.0,False,Day
A-6844919,2,2020-11-27 23:43:00,Sarasota,False,90.0,False,Night
A-2080801,2,2019-05-31 14:32:51,Boiling Springs,True,27.0,False,Day
A-3294919,2,2017-09-08 09:23:02,Raleigh,False,59.0,True,Day
A-260772,2,2016-07-29 11:52:59,Hanover,False,63.0,False,Day
A-5889101,4,2021-10-22 03:06:00,East Bernstadt,False,75.0,False,Night
A-4488983,2,2023-01-27 02:48:00,Calimesa,False,73.0,False,Night
A-2222107,2,2019-03-15 13:29:48,San Rafael,False,40.0,False,Day
A-5526433,2,2021-07-30 18:13:36,Los Angeles,False,64.0,True,Day
A-3948270,2,2022-05-20 14:14:03,Agoura Hills,True,53.0,False,Day
A-2398961,2,2018-12-14 16:04:15,Scottsdale,True,16.0,True,Day
A-590316,3,2022-06-17 13:47:53,Narberth,False,35.0,False,Day
A-1175293,2,2021-01-29 16:06:24,Stateline,True,75.0,False,Day
A-1137879,3,2021-02-26 15:20:18,Independence,False,55.0,False,Day
A-4887221,2,2022-05-27 22:07:00,Thompson,False,11.0,False,Night
A-532866,2,2022-08-19 06:56:29,Dallas,False,91.0,False,Day
A-419207,3,2017-04-28 09:53:19,Royal Oak,False,53.0,False,Day
A-1376142,3,2020-07-03 14:36:36,Clinton,False,46.0,False,Day
A-4115337,2,2022-04-01 06:43:00,Kissimmee,False,94.0,False,Night
A-5237375,2,2022-05-13 14:43:37,Chattanooga,False,48.0,False,Day
A-2899185,2,2018-04-20 16:39:53,Dallas,False,35.0,False,Day
A-6169005,4,2021-08-13 04:23:00,Lebec,False,32.0,False,Night
A-7620611,2,2018-02-16 15:20:06,Port Huron,False,51.0,False,Day
A-4726630,2,2022-11-18 20:41:00,Orlando,True,67.0,True,Night
A-5294639,2,2022-10-07 12:47:00,Atlanta,False,36.0,False,Day
A-1672283,3,2020-02-28 17:11:25,Bedminster,False,28.0,False,Day
A-272066,2,2017-01-20 08:54:09,Marble Falls,False,40.0,False,Day
A-5216171,2,2022-03-04 18:10:28,Secaucus,False,30.0,False,Night
A-4863320,2,2023-01-27 15:51:55,Mira Loma,False,28.0,False,Day
A-2819517,2,2018-05-11 19:52:13,Santa Ana,False,93.0,False,Night
A-1607586,3,2020-01-24 15:08:25,Corona,False,42.0,False,Day
A-2430173,3,2018-11-02 10:29:00,Irvine,False,29.0,False,Day
A-5469619,2,2021-11-05 10:55:00,Orlando,False,93.0,False,Day
A-1714024,2,2019-12-13 08:24:15,Richmond,True,89.0,True,Day
A-5552445,2,2021-07-30 07:12:00,Washington,False,69.0,False,Day
A-4489308,2,2022-04-01 16:08:26,Charlotte,False,30.0,False,Day
A-7217154,2,2020-01-10 17:12:00,Mill Valley,False,94.0,False,Night
A-3326993,2,2017-09-22 09:10:37,Elgin,True,74.0,True,Day
A-3738583,2,2022-06-24 13:16:29,Salt Lake City,False,24.0,False,Day
A-4998409,2,2022-09-23 06:27:10,Ligonier,True,89.0,False,Night
A-2600237,2,2018-09-21 06:51:59,Bakersfield,False,50.0,False,Day
A-2531697,2,2018-10-19 17:42:18,San Francisco,False,68.0,False,Day
A-5149635,2,2022-03-18 16:25:37,Hacienda Heights,False,36.0,False,Day
A-1584854,2,2020-01-10 07:35:04,Elizabethtown,False,79.0,False,Day
A-1223038,2,2020-12-18 16:00:48,Easley,True,37.0,False,Day
A-5346916,2,2022-05-20 14:48:39,Jefferson Valley,False,70.0,False,Day
A-7100152,3,2020-06-19 06:02:52,Arlington,False,75.0,False,Night
A-3788624,2,2022-04-29 06:41:00,Norwalk,False,36.0,False,Day
A-6927657,2,2020-12-25 19:37:00,Fort Myers,False,69.0,False,Night
A-3856428,2,2022-11-18 19:51:00,Orlando,True,64.0,True,Night
A-538236,3,2022-08-12 17:21:34,Parker,False,19.0,False,Day
A-2832722,3,2018-05-18 15:25:00,Saint Petersburg,False,69.0,False,Day
A-6228966,2,2021-12-10 22:13:14,Princeton,False,93.0,False,Night
A-6287638,2,2021-12-10 13:22:45,Zumbrota,False,93.0,True,Day
A-4177782,2,2022-12-23 13:22:30,Fort Worth,False,26.0,False,Day
A-1441762,2,2020-08-28 17:52:45,Denver,False,68.0,False,Day
A-3746819,2,2022-09-16 23:05:39,Rockville,False,100.0,False,Night
A-1763337,2,2019-10-18 22:30:15,Altura,False,63.0,False,Night
A-2096017,2,2019-05-10 12:41:37,El Paso,True,59.0,False,Day
A-4491715,2,2022-03-18 14:47:10,Dallas,False,37.0,False,Day
A-1791594,2,2019-11-01 15:52:42,Newburgh,False,47.0,False,Day
A-7235557,2,2020-01-24 15:47:00,Buffalo,False,82.0,False,Day
A-1089016,2,2021-04-09 08:34:02,Houston,False,73.0,False,Day
A-7469690,2,2019-01-25 12:44:00,Salt Lake City,False,55.0,False,Day
A-1597727,2,2020-01-17 18:47:57,Brookville,True,61.0,False,Night
A-4669851,2,2022-07-15 14:02:25,Dallas,False,30.0,False,Day
A-3614253,2,2017-05-12 13:54:31,Syracuse,False,50.0,False,Day
A-3755185,2,2022-08-05 23:14:15,Memphis,False,100.0,False,Night
A-6703335,2,2020-10-02 13:35:00,Kansas City,False,38.0,False,Day
A-2331950,2,2019-01-11 18:11:09,Tulsa,True,93.0,True,Night
A-2600025,2,2018-09-21 20:06:18,Mount Vernon,True,77.0,True,Night
A-6192830,2,2021-07-23 16:14:27,Millersville,False,37.0,False,Day
A-5241582,2,2022-05-27 08:39:00,Albemarle,False,98.0,False,Day
A-5425057,2,2022-01-28 15:28:00,Concord,False,50.0,False,Day
A-2531510,2,2018-10-19 07:12:48,Seattle,False,93.0,True,Night
A-5200768,2,2022-04-01 08:17:33,Alachua,False,96.0,False,Day
A-6274119,2,2021-08-06 15:35:01,Clearwater,False,50.0,False,Day
A-1200493,2,2021-01-08 17:08:37,Anderson,True,93.0,False,Day
A-3147790,2,2017-12-22 15:08:11,Colorado Springs,True,27.0,True,Day
A-5597665,2,2021-07-30 11:32:03,Woodburn,False,40.0,False,Day
A-1585946,3,2020-01-10 12:53:07,Lewisville,False,90.0,False,Day
A-730609,2,2022-01-28 11:54:05,Olympia,False,56.0,False,Day
A-3386573,3,2017-08-18 06:22:13,Charleston,False,90.0,False,Night
A-6692584,2,2020-12-18 14:31:00,Orlando,False,46.0,False,Day
A-2347579,2,2019-01-18 22:24:13,Long Beach,False,90.0,False,Night
A-1883793,2,2019-09-27 08:50:17,San Antonio,False,81.0,False,Day
A-5584537,2,2021-08-20 21:47:00,Conservation,False,,False,Night
A-1044467,3,2021-05-14 11:58:59,Warren,False,24.0,False,Day
A-1035715,2,2021-05-21 09:27:32,Saint Paul,False,90.0,False,Day
A-6428972,2,2021-02-05 12:44:00,Grand Rapids,False,81.0,False,Day
A-7620963,2,2018-02-16 23:48:58,Bettendorf,False,84.0,False,Night
A-2027752,2,2019-08-16 10:56:45,Austin,False,41.0,False,Day
A-1609108,3,2020-01-24 16:49:37,Atlanta,False,75.0,False,Day
A-5751028,2,2021-07-23 20:06:30,Carlisle,False,45.0,False,Day
A-6384286,2,2021-01-22 00:48:24,Elmsford,False,72.0,False,Night
A-6194804,2,2021-07-23 16:35:39,Baton Rouge,False,61.0,False,Day
A-632830,3,2022-04-29 05:47:49,Syosset,False,36.0,False,Night
A-6300882,2,2021-12-03 14:04:52,Raleigh,False,28.0,False,Day
A-2258760,3,2019-02-01 06:21:05,Des Plaines,False,92.0,False,Night
A-6337354,2,2021-11-05 13:54:40,Dallas,True,51.0,True,Day
A-4278485,2,2022-12-09 15:41:00,Jacksonville,True,62.0,True,Day
A-5493291,2,2021-03-05 05:43:30,Bonita Springs,False,77.0,False,Night
A-2462657,2,2018-11-16 16:57:45,Richland Hills,False,,False,Day
A-746848,2,2022-01-14 18:01:29,Mifflintown,False,60.0,False,Night
A-1586816,3,2020-01-10 18:43:36,El Monte,False,77.0,False,Night
A-822610,2,2021-11-12 06:04:09,Atwater,False,100.0,False,Night
A-3477716,3,2016-09-23 16:24:50,Cincinnati,False,45.0,False,Day
A-6870297,2,2020-11-20 00:55:00,Fontana,False,74.0,False,Night
A-2447122,3,2018-11-09 13:59:11,American Fork,False,46.0,False,Day
A-6166521,2,2021-07-02 14:30:30,San Antonio,False,50.0,False,Day
A-1441097,2,2020-08-28 18:47:38,Spartanburg,False,70.0,False,Day
A-648425,2,2022-04-15 16:27:02,Fallbrook,False,49.0,False,Day
A-1714807,3,2019-12-13 06:53:28,Omaha,False,92.0,False,Night
A-5744188,2,2021-09-24 15:46:55,Lutz,False,55.0,False,Day
A-6741454,2,2020-12-11 00:26:00,Huntington Park,False,74.0,False,Night
A-4487664,4,2022-11-04 11:05:00,West Palm Beach,True,54.0,False,Day
A-3705819,2,2023-01-27 06:59:35,Faribault,False,100.0,False,Night
A-2371844,2,2018-11-30 08:21:42,New Franken,False,92.0,False,Day
A-4708327,2,2022-04-01 17:39:45,Miami,False,69.0,False,Day
A-6346378,2,2021-02-19 16:40:00,San Bernardino,False,14.0,False,Day
A-3967754,2,2022-08-05 10:15:00,Perris,False,48.0,False,Day
A-4526992,2,2023-01-27 08:43:30,Albany,False,82.0,False,Day
A-7658562,3,2017-11-10 03:32:23,Hawthorne,False,93.0,False,Night
A-4538487,2,2022-02-04 17:18:30,Herndon,False,79.0,False,Day
A-1762238,3,2019-10-18 09:18:55,Newark,False,59.0,False,Day
A-21636,2,2016-09-23 10:57:16,Aptos,False,60.0,False,Day
A-1201245,2,2021-01-08 15:45:39,San Francisco,False,84.0,False,Day
A-5493601,2,2021-06-18 06:56:30,Lake Zurich,False,93.0,False,Day
A-91063,3,2016-08-19 19:45:22,Chula Vista,False,78.0,False,Night
A-6770462,2,2020-09-25 11:51:30,Miami,False,79.0,False,Day
A-4367855,2,2022-02-25 05:47:27,Blairstown,False,88.0,False,Night
A-5780416,2,2021-04-23 10:08:30,Miami,False,64.0,False,Day
A-1278188,2,2020-11-06 17:58:23,Anderson,False,61.0,False,Night
A-3279725,2,2017-09-01 11:37:01,Grand Rapids,False,54.0,False,Day
A-3191434,3,2017-11-17 18:25:33,Virginia Beach,False,63.0,False,Night
A-7170618,2,2020-04-10 19:18:00,Perris,False,87.0,False,Night
A-7680385,2,2017-09-08 08:45:51,Bridgewater,False,,False,Day
A-3273457,2,2017-10-27 19:27:05,Orange,False,78.0,False,Night
A-2220459,3,2019-03-15 08:03:40,Baltimore,False,88.0,False,Day
A-335712,3,2017-01-27 20:36:02,Federal Way,False,58.0,False,Night
A-7600496,4,2018-03-02 11:07:20,Kingsley,False,96.0,False,Day
A-5338703,2,2022-07-15 03:08:30,Saint Rose,False,84.0,False,Night
A-1070841,3,2021-04-23 19:31:39,Grand Rapids,False,37.0,False,Day
A-4860659,2,2022-04-29 11:35:33,Hopkins,False,66.0,False,Day
A-4295324,4,2022-04-22 21:42:00,Suffern,False,27.0,False,Night
A-1063402,3,2021-04-30 14:23:26,New Britain,False,38.0,False,Day
A-7312463,2,2019-12-13 14:22:00,Minneapolis,True,81.0,True,Day
A-4722142,2,2022-08-12 06:37:00,Lake Worth Beach,False,84.0,False,Night
A-1542963,3,2020-03-27 06:45:21,Atlanta,False,96.0,False,Night
A-7245289,2,2020-01-31 10:05:00,Acton,False,38.0,False,Day
A-2585832,3,2018-09-14 18:49:28,Pleasanton,False,40.0,False,Day
A-4771697,2,2022-04-08 07:31:16,Swedesboro,False,77.0,False,Day
A-2233290,2,2019-03-22 10:54:09,Winston Salem,False,41.0,False,Day
A-1232697,2,2020-12-11 05:57:52,Charlotte,True,89.0,False,Night
A-3522323,3,2016-04-01 18:05:55,Mason,False,44.0,False,Day
A-5610465,2,2021-12-17 08:02:00,Phoenix,False,82.0,False,Day
A-5900483,2,2021-12-03 08:38:00,Bakersfield,False,45.0,False,Day
A-6505986,2,2021-01-08 12:36:30,Sunny Isles Beach,False,61.0,True,Day
A-1623496,3,2020-01-31 17:53:06,Los Angeles,False,25.0,False,Night
A-6855950,2,2020-11-06 20:32:42,Minneapolis,False,50.0,False,Night
A-1749457,2,2019-10-11 13:51:16,Kent,True,42.0,False,Day
A-5771302,2,2021-12-17 14:55:30,Springfield,False,96.0,False,Day
A-810642,2,2021-11-19 04:04:05,Brisbane,False,86.0,False,Night
A-2762974,2,2018-06-15 08:55:25,Breinigsville,False,,False,Day
A-7017388,3,2020-05-08 10:10:27,Dallas,False,73.0,False,Day
A-7139778,3,2020-03-27 13:17:03,Rochester,True,63.0,True,Day
A-5278759,2,2022-07-01 15:22:01,Glen Mills,False,79.0,False,Day
A-5479334,2,2021-10-08 23:53:00,Walnut Creek,False,75.0,False,Night
A-2259346,2,2019-02-01 07:27:11,Tupelo,True,58.0,False,Day
A-3371736,3,2017-08-11 07:34:01,Minneapolis,False,94.0,False,Day
A-4615104,2,2023-01-13 14:14:30,Irving,False,30.0,False,Day
A-1366468,2,2020-10-30 08:33:03,Houston,False,69.0,False,Day
A-671822,2,2022-03-18 17:52:47,Charlotte,False,68.0,False,Day
A-2702235,3,2018-07-13 16:14:24,Louisville,False,45.0,False,Day
A-141066,2,2016-09-09 08:48:04,Miami,False,79.0,True,Day
A-3029661,3,2018-02-23 06:26:37,Louisville,False,96.0,False,Night
A-228883,2,2016-12-02 06:56:46,Schwenksville,True,67.0,False,Night
A-1608688,2,2020-01-24 07:49:05,Port Richey,False,96.0,False,Day
A-6721804,2,2020-12-25 01:28:00,Lake City,False,70.0,False,Night
A-4034695,2,2022-12-02 01:58:00,Bakersfield,False,93.0,False,Night
A-1864404,3,2019-10-04 19:45:05,Saint Paul,False,71.0,False,Night
A-2122489,3,2019-05-24 09:31:14,Whites Creek,False,51.0,False,Day
A-1223011,3,2020-12-18 10:22:08,Austell,False,59.0,False,Day
A-6357716,2,2021-02-19 14:33:00,Los Angeles,False,24.0,False,Day
A-2371645,3,2018-11-30 13:07:25,Richburg,False,77.0,False,Day
A-6694683,2,2020-09-25 01:42:00,Brookhaven,True,100.0,False,Night
A-5027557,2,2023-01-27 17:57:16,Nashville,True,33.0,True,Night
A-622603,4,2022-05-13 04:05:46,Forney,False,86.0,False,Night
A-7302136,2,2019-12-06 17:19:04,Haines,False,82.0,False,Night
A-6765142,2,2020-10-30 07:35:00,Corona,False,85.0,False,Day
A-7624139,4,2018-02-23 15:20:52,Ellijay,False,53.0,False,Day
A-4384605,2,2022-03-18 02:08:00,Bell,False,99.0,False,Night
A-2234334,3,2019-03-22 16:21:06,Theodore,False,34.0,False,Day
A-5394810,2,2022-10-14 13:58:58,Fallbrook,False,81.0,False,Day
A-5286255,2,2022-09-02 18:51:28,Hyattsville,False,63.0,False,Day
A-1174028,2,2021-01-29 09:45:16,Flint,False,68.0,False,Day
A-1503196,2,2020-06-12 16:15:08,Providence,False,66.0,False,Day
A-6026654,2,2021-06-11 17:50:39,Houston,False,52.0,True,Day
A-185260,2,2016-11-11 17:17:30,Goodrich,False,53.0,False,Night
A-3630140,2,2017-06-16 10:07:47,Miami,False,67.0,False,Day
A-491035,2,2017-06-30 11:16:36,Edmonds,False,65.0,False,Day
A-730661,2,2022-01-28 17:40:51,Lowell,True,61.0,True,Night
A-1223068,2,2020-12-18 18:11:37,Greer,False,53.0,False,Night
A-7140361,2,2020-03-27 07:44:48,Charlotte,False,90.0,False,Day
A-5218921,2,2022-12-23 14:29:50,Wichita,True,48.0,False,Day
A-7549735,3,2018-08-17 15:17:57,Newport,False,68.0,False,Day
A-793869,2,2021-12-03 15:39:18,Kansas City,False,43.0,False,Day
A-3062736,2,2018-01-12 05:47:40,Cincinnati,False,100.0,False,Night
A-5541831,2,2021-07-16 19:32:53,Aiken,False,80.0,False,Day
A-3908003,2,2022-11-11 15:07:00,Seattle,False,73.0,False,Day
A-6127826,2,2021-12-10 22:59:00,Tampa,False,83.0,True,Night
A-4359086,2,2022-11-11 06:19:00,Elyria,False,78.0,False,Night
A-6522408,2,2021-02-12 16:37:54,Council Bluffs,False,71.0,False,Day
A-234484,2,2017-01-06 10:46:59,Harleysville,True,58.0,False,Day
A-3243197,3,2017-10-13 11:38:16,Clifton Park,False,63.0,False,Day
A-1121797,2,2021-03-12 07:18:33,McKinney,False,87.0,False,Day
A-389805,2,2017-03-10 15:11:25,Austin,False,60.0,False,Day
A-5643087,2,2021-10-15 16:21:19,Whittier,False,8.0,False,Day
A-5618835,4,2021-07-09 18:33:08,St Louis,False,55.0,False,
A-5094093,2,2023-02-10 22:18:30,Long Beach,False,54.0,False,Night
A-6832600,2,2020-11-20 22:35:00,Lancaster,False,66.0,False,Night
A-1622434,3,2020-01-31 07:13:55,Saint Louis,False,92.0,False,Day
A-5286041,2,2022-04-01 18:21:25,Charlotte,False,17.0,False,Day
A-456504,2,2017-06-23 08:06:48,Martinez,False,68.0,False,Day
A-1128998,2,2021-03-05 11:30:02,Grand Island,False,43.0,False,Day
A-7584315,2,2018-05-18 12:00:54,Miami,False,63.0,False,Day
A-3441537,2,2016-09-09 12:46:05,Indianola,False,67.0,False,Day
A-6016714,2,2021-11-12 17:31:15,New Port Richey,False,76.0,False,Day
A-59827,3,2016-12-30 16:21:12,San Gabriel,False,77.0,False,Day
A-6551880,2,2021-02-19 23:15:00,Edinburg,False,69.0,False,Night
A-1433430,3,2020-08-21 14:25:53,Lakewood,False,88.0,False,Day
A-6930821,2,2020-09-25 03:10:58,Miami,False,94.0,True,Night
A-2913575,3,2018-04-27 08:13:47,Roebuck,False,100.0,False,Day
A-656315,2,2022-04-08 16:50:14,Lexington,True,76.0,True,Day
A-2177992,3,2019-04-19 15:10:23,Nashville,False,86.0,False,Day
A-558685,1,2022-07-22 06:48:53,Canal Winchester,True,92.0,False,Day
A-6093003,2,2021-08-20 05:32:30,Doswell,False,96.0,False,Night
A-1989800,2,2019-07-26 08:39:08,Dallas,True,62.0,True,Day
A-4494566,2,2022-04-15 17:34:16,Miami,False,72.0,True,Day
A-4483589,2,2022-11-04 13:25:00,Orlando,False,49.0,False,Day
A-7115100,2,2020-03-13 20:02:00,Claremont,False,100.0,False,Night
A-7694693,2,2017-08-11 12:00:00,Dallas,False,52.0,False,Day
A-7216856,2,2020-01-10 16:04:24,Lebanon,False,93.0,False,Day
A-185194,2,2016-11-11 07:55:37,Wyoming,True,60.0,False,Day
A-5047394,2,2023-01-27 17:45:36,Canal Winchester,False,53.0,False,Night
A-2149895,2,2019-04-05 13:09:34,Charlotte,False,90.0,False,Day
A-2870648,2,2018-04-06 16:28:05,San Rafael,False,94.0,False,Day
A-5008899,2,2022-05-20 17:58:54,Peoria,False,11.0,False,Day
A-4009996,2,2022-09-23 16:13:30,Clifton,False,33.0,False,Day
A-3003090,2,2018-02-09 07:23:30,Sacramento,False,100.0,False,Day
A-1007482,2,2021-06-11 07:03:10,Harleysville,False,97.0,False,Day
A-3837628,2,2022-12-30 12:19:00,Miami,False,69.0,False,Day
A-111843,3,2016-06-03 14:21:18,West Covina,False,18.0,False,Day
A-4905897,2,2022-12-09 06:44:00,Stockton,False,93.0,False,Night
A-2151378,2,2019-04-05 07:36:23,Englewood,True,58.0,False,Day
A-3764036,2,2022-03-04 12:58:00,Surprise,False,30.0,False,Day
A-7609722,2,2018-03-23 15:21:04,Mountain View,False,53.0,False,Day
A-2556292,3,2018-08-31 16:49:57,Lanexa,False,69.0,False,Day
A-6043714,2,2021-07-09 13:58:30,Des Moines,False,78.0,False,Day
A-6713098,2,2020-12-25 18:15:00,Hillsville,False,72.0,False,Night
A-4765894,2,2022-12-23 12:34:11,Des Moines,False,71.0,False,Day
A-1064498,3,2021-04-30 09:21:32,Houston,False,87.0,False,Day
A-6185363,2,2021-12-03 07:16:00,Rimersburg,False,85.0,False,Night
A-423262,3,2017-05-05 07:54:20,Rye,False,90.0,False,Day
A-205977,2,2016-11-18 06:29:05,Astoria,True,76.0,True,Night
A-5944728,2,2021-07-02 17:49:43,Blacksburg,False,59.0,False,Day
A-5357576,2,2022-06-24 22:14:30,Siler City,False,83.0,False,Night
A-5921926,2,2021-04-23 08:27:58,Houston,False,90.0,False,Day
A-314236,2,2017-01-27 09:38:59,Boulder Creek,False,59.0,False,Day
A-5229366,2,2022-04-29 11:35:42,Raleigh,False,35.0,False,Day
A-2502234,2,2018-10-05 15:17:01,Middletown,False,50.0,False,Day
A-5734218,2,2021-04-16 02:47:30,Miami,False,81.0,False,Night
A-3101787,3,2017-12-01 08:11:44,Murfreesboro,False,89.0,False,Day
A-3773792,2,2022-02-25 15:48:50,Fort Myers,False,41.0,False,Day
A-1071722,2,2021-04-23 10:55:00,Oklahoma City,False,72.0,False,Day
A-6446598,2,2021-02-05 21:11:00,Polk City,False,73.0,False,Night
A-5562767,2,2021-05-28 11:13:22,Austin,True,82.0,False,Day
A-3507576,3,2016-07-22 14:22:18,Holmdel,False,47.0,False,Day
A-5538478,2,2021-07-23 23:16:00,Wallingford,False,87.0,False,Night
A-2245550,2,2019-03-29 16:26:02,Flint,False,38.0,False,Day
A-930943,3,2021-08-20 08:24:28,Arlington,False,100.0,False,Day
A-5255205,2,2022-07-29 07:33:00,Oakland,False,82.0,False,Day
A-6529289,2,2021-01-15 14:03:00,Raleigh,False,55.0,True,Day
A-2302759,3,2019-02-22 18:10:40,Portland,False,86.0,False,Night
A-3191874,3,2017-11-17 15:00:56,San Antonio,False,48.0,False,Day
A-2461883,3,2018-11-16 19:22:59,Daytona Beach,False,80.0,False,Night
A-242736,3,2016-11-18 06:23:13,Hyattsville,False,100.0,False,Night
A-1035984,2,2021-05-21 08:28:19,Baton Rouge,False,93.0,False,Day
A-1070792,3,2021-04-23 17:12:10,East Providence,False,22.0,False,Day
A-5433017,2,2022-02-18 07:04:00,Kansas City,False,56.0,False,Night
A-3385514,2,2017-08-18 07:14:22,Saint James,False,90.0,False,Day
A-1677016,2,2020-01-03 08:38:30,Louisville,False,93.0,False,Day
A-3719978,2,2022-06-17 22:19:00,Roanoke Rapids,False,100.0,False,Night
A-7771348,2,2019-08-09 18:27:55,Stockton,False,33.0,False,Day
A-6944807,2,2020-12-11 01:15:14,Huntingdon Valley,False,89.0,False,Night
A-4825202,2,2022-09-30 14:52:00,Miami,False,60.0,False,Day
A-3000879,2,2018-02-09 08:18:40,Paterson,True,72.0,False,Day
A-3358572,3,2017-08-04 06:57:29,Benicia,False,48.0,False,Day
A-1155837,2,2021-02-12 08:48:42,Austin,False,85.0,False,Day
A-379490,2,2017-02-24 21:42:29,Carlisle,False,68.0,False,Night
A-2177565,2,2019-04-19 07:43:14,Festus,False,73.0,False,Day
A-2546325,3,2018-10-26 12:52:26,Atlanta,False,100.0,False,Day
A-6863131,2,2020-12-11 14:31:00,Tampa,False,41.0,False,Day
A-6391505,2,2021-01-22 14:19:30,Miami,False,52.0,False,Day
A-6079233,2,2021-03-19 13:39:00,San Jose,False,77.0,False,Day
A-3401411,2,2017-08-25 13:58:32,Fort Myers,False,100.0,False,Day
A-558391,2,2022-07-22 08:17:48,Sacramento,False,58.0,False,Day
A-7328841,2,2019-10-04 18:11:00,Los Angeles,False,51.0,False,Day
A-6107974,2,2021-10-22 18:33:42,Schiller Park,False,52.0,False,Night
A-4403277,2,2022-08-19 01:31:00,Charleston,False,100.0,False,Night
A-5572079,2,2021-12-10 16:08:30,Colorado Springs,False,51.0,False,Day
A-2665984,2,2018-08-24 07:55:10,Indianapolis,False,81.0,False,Day
A-7125167,2,2020-03-20 16:52:09,Jenkintown,False,45.0,True,Day
A-1097550,2,2021-04-02 17:34:17,Nashville,False,26.0,False,Day
A-3387956,2,2017-08-18 10:25:37,Altadena,True,,False,Day
A-86926,2,2016-08-05 19:26:20,Topanga,True,73.0,True,Day
A-6941891,2,2020-11-06 01:17:00,Vancouver,False,93.0,False,Night
A-3589765,2,2017-03-03 12:09:49,Poulsbo,False,100.0,False,Day
A-1103948,3,2021-03-26 20:39:44,Hazel Park,False,66.0,False,Night
A-1294399,3,2020-09-11 14:09:19,Livonia,False,54.0,False,Day
A-6205413,2,2021-10-29 19:28:00,Tulsa,False,61.0,False,Night
A-2600078,2,2018-09-21 06:35:16,Hayward,False,46.0,True,Night
A-4251849,2,2022-04-29 11:09:30,Houston,True,60.0,True,Day
A-4360501,2,2022-05-20 18:50:42,Orlando,False,72.0,False,Day
A-4769894,2,2022-03-18 14:09:59,North Miami,False,56.0,False,Day
A-4555394,2,2022-02-25 06:29:00,Woodside,True,85.0,False,Night
A-452462,2,2017-05-19 17:22:43,Austin,False,48.0,False,Day
A-7624432,3,2018-02-23 16:12:15,San Clemente,False,44.0,False,Day
A-28815,3,2016-08-26 12:16:50,Fairfield,False,63.0,False,Day
A-6329370,2,2021-12-03 16:55:30,Anaheim,False,72.0,False,Night
A-3605946,3,2017-04-07 19:52:53,Phoenix,False,7.0,False,Night
A-3130710,3,2017-12-15 13:47:40,Little Falls,False,66.0,False,Day
A-4012992,2,2022-05-13 15:38:13,San Diego,False,57.0,False,Day
A-4165993,2,2022-02-18 16:17:11,Greensboro,False,37.0,False,Day
A-3448390,2,2016-12-09 10:58:29,Hillside,False,71.0,False,Day
A-4180607,2,2022-12-09 04:51:00,Bealeton,False,79.0,False,Night
A-315235,2,2017-02-03 10:34:18,Stockton,False,83.0,False,Day
A-2913024,2,2018-04-27 08:54:16,Westminster,True,100.0,False,Day
A-6607031,2,2020-10-16 16:33:00,Sarasota,False,54.0,False,Day
A-2476047,2,2018-11-23 17:31:51,East Peoria,False,89.0,False,Night
A-3633852,2,2017-06-30 16:27:20,Raleigh,True,79.0,True,Day
A-930490,2,2021-08-20 14:37:24,Irving,True,44.0,False,Day
